847,671
851,1071
844,270
856,1470
860,1870
864,2270
868,2670
872,3070
876,3470
848,670
880,3870
852,1070
883,311
895,1511
899,1911
903,2311
907,2711
911,3111
915,3511
919,3911
887,711
891,1111
884,310
896,1510
900,1910
904,2310
908,2710
912,3110
916,3510
888,710
920,3910
892,1110
923,351
935,1551
939,1951
943,2351
947,2751
951,3151
955,3551
959,3951
927,751
931,1151
643,71
655,1271
659,1671
663,2071
667,2471
671,2871
675,3271
679,3671
647,471
651,871
924,350
936,1550
940,1950
944,2350
948,2750
952,3150
956,3550
928,750
960,3950
932,1150
963,391
975,1591
979,1991
983,2391
987,2791
991,3191
995,3591
999,3991
967,791
971,1191
964,390
976,1590
980,1990
984,2390
988,2790
992,3190
996,3590
968,790
1000,3990
972,1190
644,70
656,1270
660,1670
664,2070
668,2470
672,2870
676,3270
648,470
680,3670
652,870
683,111
695,1311
699,1711
703,2111
707,2511
711,2911
715,3311
719,3711
687,511
691,911
684,110
696,1310
700,1710
704,2110
708,2510
712,2910
716,3310
688,510
720,3710
692,910
601,33
613,1233
617,1633
621,2033
625,2433
629,2833
633,3233
605,433
637,3633
609,833
602,36
614,1236
618,1636
622,2036
626,2436
630,2836
634,3236
638,3636
606,436
610,836
721,153
733,1353
737,1753
741,2153
745,2553
749,2953
753,3353
725,553
757,3753
729,953
722,156
734,1356
738,1756
742,2156
746,2556
750,2956
754,3356
758,3756
726,556
730,956
761,193
773,1393
777,1793
781,2193
785,2593
789,2993
793,3393
765,593
797,3793
769,993
762,196
774,1396
778,1796
782,2196
786,2596
790,2996
794,3396
798,3796
766,596
770,996
801,233
813,1433
817,1833
821,2233
825,2633
829,3033
833,3433
805,633
837,3833
809,1033
802,236
814,1436
818,1836
822,2236
826,2636
830,3036
834,3436
838,3836
806,636
810,1036
841,273
853,1473
857,1873
